Timestamp;PPG_IR;PPG_R;Pulse rate;SpO2
2024-09-09 13:30:56;19508;241;;
2024-09-09 13:30:56;20016;267;;
2024-09-09 13:30:56;51752;15605;;
2024-09-09 13:30:56;20523;295;;
2024-09-09 13:30:56;20412;186;;
2024-09-09 13:30:56;20190;245;;
2024-09-09 13:30:56;19119;262;;
2024-09-09 13:30:56;18207;347;;
2024-09-09 13:30:56;17905;298;;
2024-09-09 13:30:56;18546;186;;
2024-09-09 13:30:56;19253;228;;
2024-09-09 13:30:56;19217;263;;
2024-09-09 13:30:56;19743;338;;
2024-09-09 13:30:56;19851;287;;
2024-09-09 13:30:56;20278;192;;
2024-09-09 13:30:57;20529;230;;
2024-09-09 13:30:57;20483;252;;
2024-09-09 13:30:57;19977;341;;
2024-09-09 13:30:57;18439;325;;
2024-09-09 13:30:57;17933;319;;
2024-09-09 13:30:57;18061;244;;
2024-09-09 13:30:57;19004;125;;
2024-09-09 13:30:57;19174;281;;
2024-09-09 13:30:57;19505;330;;
2024-09-09 13:30:57;19883;314;;
2024-09-09 13:30:57;20253;242;;
2024-09-09 13:30:57;20382;124;;
2024-09-09 13:30:57;20589;296;;
2024-09-09 13:30:57;20255;175;;
2024-09-09 13:30:57;18879;266;;
2024-09-09 13:30:57;18104;279;;
2024-09-09 13:30:57;17933;335;;
2024-09-09 13:30:57;18701;282;;
2024-09-09 13:30:57;19001;158;;
2024-09-09 13:30:57;19250;268;;
2024-09-09 13:30:57;19866;285;;
2024-09-09 13:30:57;;;130;-999
2024-09-09 13:30:57;20232;335;;
2024-09-09 13:30:57;20381;278;;
2024-09-09 13:30:57;20441;168;;
2024-09-09 13:30:57;20481;250;;
2024-09-09 13:30:58;19992;277;;
2024-09-09 13:30:58;18381;337;;
2024-09-09 13:30:58;17856;287;;
2024-09-09 13:30:58;18301;293;;
2024-09-09 13:30:58;19146;224;;
2024-09-09 13:30:58;18999;155;;
2024-09-09 13:30:58;19604;282;;
2024-09-09 13:30:58;20047;327;;
2024-09-09 13:30:58;20297;298;;
2024-09-09 13:30:58;20535;220;;
2024-09-09 13:30:58;20453;168;;
2024-09-09 13:30:58;20332;286;;
2024-09-09 13:30:58;18881;329;;
2024-09-09 13:30:58;18014;305;;
2024-09-09 13:30:58;17929;226;;
2024-09-09 13:30:58;18661;152;;
2024-09-09 13:30:58;19244;290;;
2024-09-09 13:30:58;19229;330;;
2024-09-09 13:30:58;19670;306;;
2024-09-09 13:30:58;20162;230;;
2024-09-09 13:30:58;20328;153;;
2024-09-09 13:30:58;20648;291;;
2024-09-09 13:30:58;20522;329;;
2024-09-09 13:30:58;19900;307;;
2024-09-09 13:30:58;18305;232;;
2024-09-09 13:30:59;17837;144;;
2024-09-09 13:30:59;18217;292;;
2024-09-09 13:30:59;19148;324;;
2024-09-09 13:30:59;19083;309;;
2024-09-09 13:30:59;19378;233;;
2024-09-09 13:30:59;19863;147;;
2024-09-09 13:30:59;20397;292;;
2024-09-09 13:30:59;20530;321;;
2024-09-09 13:30:59;20516;308;;
2024-09-09 13:30:59;20282;313;;
2024-09-09 13:30:59;19049;216;;
2024-09-09 13:30:59;18093;233;;
2024-09-09 13:30:59;17944;186;;
2024-09-09 13:30:59;18815;343;;
2024-09-09 13:30:59;19283;316;;
2024-09-09 13:30:59;19008;223;;
2024-09-09 13:30:59;19719;233;;
2024-09-09 13:30:59;20228;182;;
2024-09-09 13:30:59;20470;333;;
2024-09-09 13:30:59;20601;312;;
2024-09-09 13:30:59;20309;221;;
2024-09-09 13:30:59;19904;234;;
2024-09-09 13:30:59;17893;234;;
2024-09-09 13:31:00;18885;292;;
2024-09-09 13:31:00;19129;287;;
2024-09-09 13:31:00;19373;217;;
2024-09-09 13:31:00;19844;161;;
2024-09-09 13:31:00;20363;292;;
2024-09-09 13:31:00;20481;323;;
2024-09-09 13:31:00;20492;291;;
2024-09-09 13:31:00;20241;174;;
2024-09-09 13:31:00;19068;196;;
2024-09-09 13:31:00;18246;233;;
2024-09-09 13:31:00;17978;246;;
2024-09-09 13:31:00;18627;336;;
2024-09-09 13:31:00;19216;302;;
2024-09-09 13:31:00;19028;200;;
2024-09-09 13:31:00;19637;236;;
2024-09-09 13:31:00;20151;242;;
2024-09-09 13:31:00;20472;339;;
2024-09-09 13:31:00;20578;310;;
2024-09-09 13:31:00;20326;203;;
2024-09-09 13:31:00;20118;241;;
2024-09-09 13:31:00;18542;240;;
2024-09-09 13:31:00;18036;339;;
2024-09-09 13:31:00;18183;314;;
2024-09-09 13:31:00;18959;329;;
2024-09-09 13:31:00;19060;255;;
2024-09-09 13:31:01;19350;134;;
2024-09-09 13:31:01;19947;312;;
2024-09-09 13:31:01;20359;322;;
2024-09-09 13:31:01;20497;327;;
2024-09-09 13:31:01;20367;264;;
2024-09-09 13:31:01;20293;246;;
2024-09-09 13:31:01;19096;213;;
2024-09-09 13:31:01;18114;178;;
2024-09-09 13:31:01;17973;339;;
2024-09-09 13:31:01;18530;330;;
2024-09-09 13:31:01;18869;232;;
2024-09-09 13:31:01;19142;213;;
2024-09-09 13:31:01;19753;184;;
2024-09-09 13:31:01;20224;324;;
2024-09-09 13:31:01;20412;324;;
2024-09-09 13:31:01;20444;254;;
2024-09-09 13:31:01;20438;216;;
2024-09-09 13:31:01;19791;177;;
2024-09-09 13:31:01;18532;250;;
2024-09-09 13:31:01;17995;273;;
2024-09-09 13:31:01;18184;339;;
2024-09-09 13:31:01;18973;290;;
2024-09-09 13:31:01;18978;169;;
2024-09-09 13:31:01;19470;251;;
2024-09-09 13:31:01;20097;285;;
2024-09-09 13:31:02;20342;351;;
2024-09-09 13:31:02;;;129;-999
2024-09-09 13:31:02;20427;289;;
2024-09-09 13:31:02;20419;171;;
2024-09-09 13:31:02;20386;245;;
2024-09-09 13:31:02;19248;266;;
2024-09-09 13:31:02;18251;349;;
2024-09-09 13:31:02;17927;299;;
2024-09-09 13:31:02;18410;190;;
2024-09-09 13:31:02;19247;243;;
2024-09-09 13:31:02;19201;262;;
2024-09-09 13:31:02;19700;337;;
2024-09-09 13:31:02;19842;344;;
2024-09-09 13:31:02;20165;169;;
2024-09-09 13:31:02;20571;238;;
2024-09-09 13:31:02;20530;267;;
2024-09-09 13:31:02;20118;342;;
2024-09-09 13:31:02;18525;293;;
2024-09-09 13:31:02;17845;184;;
2024-09-09 13:31:02;18140;237;;
2024-09-09 13:31:02;19004;268;;
2024-09-09 13:31:02;19255;339;;
2024-09-09 13:31:02;19431;294;;
2024-09-09 13:31:02;19817;180;;
2024-09-09 13:31:02;20278;238;;
2024-09-09 13:31:02;20506;260;;
2024-09-09 13:31:03;20576;340;;
2024-09-09 13:31:03;20349;285;;
2024-09-09 13:31:03;19347;187;;
2024-09-09 13:31:03;18197;236;;
2024-09-09 13:31:03;17947;269;;
2024-09-09 13:31:03;18511;338;;
2024-09-09 13:31:03;19231;282;;
2024-09-09 13:31:03;18981;181;;
2024-09-09 13:31:03;19572;231;;
2024-09-09 13:31:03;20110;255;;
2024-09-09 13:31:03;20431;349;;
2024-09-09 13:31:03;20530;294;;
2024-09-09 13:31:03;20360;189;;
2024-09-09 13:31:03;20065;239;;
2024-09-09 13:31:03;18862;250;;
2024-09-09 13:31:03;18011;342;;
2024-09-09 13:31:03;18025;300;;
2024-09-09 13:31:03;18729;185;;
2024-09-09 13:31:03;19214;232;;
2024-09-09 13:31:03;19354;252;;
2024-09-09 13:31:03;19843;346;;
2024-09-09 13:31:03;20222;299;;
2024-09-09 13:31:03;20316;188;;
2024-09-09 13:31:03;20558;233;;
2024-09-09 13:31:03;20190;345;;
2024-09-09 13:31:04;19591;335;;
2024-09-09 13:31:04;18321;298;;
2024-09-09 13:31:04;17758;195;;
2024-09-09 13:31:04;18376;234;;
2024-09-09 13:31:04;19215;256;;
2024-09-09 13:31:04;19148;341;;
2024-09-09 13:31:04;19555;297;;
2024-09-09 13:31:04;19898;197;;
2024-09-09 13:31:04;20355;247;;
2024-09-09 13:31:04;20532;245;;
2024-09-09 13:31:04;20655;342;;
2024-09-09 13:31:04;20111;291;;
2024-09-09 13:31:04;18603;190;;
2024-09-09 13:31:04;18050;230;;
2024-09-09 13:31:04;18034;249;;
2024-09-09 13:31:04;18788;341;;
2024-09-09 13:31:04;19202;311;;
2024-09-09 13:31:04;19201;199;;
2024-09-09 13:31:04;19834;245;;
2024-09-09 13:31:04;20517;274;;
2024-09-09 13:31:04;20485;348;;
2024-09-09 13:31:04;20556;314;;
2024-09-09 13:31:04;18221;289;;
2024-09-09 13:31:05;17977;239;;
2024-09-09 13:31:05;18627;346;;
2024-09-09 13:31:05;19213;311;;
2024-09-09 13:31:05;19052;206;;
2024-09-09 13:31:05;19712;231;;
2024-09-09 13:31:05;20172;232;;
2024-09-09 13:31:05;20465;339;;
2024-09-09 13:31:05;20543;309;;
2024-09-09 13:31:05;20541;335;;
2024-09-09 13:31:05;19903;265;;
2024-09-09 13:31:05;18462;140;;
2024-09-09 13:31:05;18054;296;;
2024-09-09 13:31:05;18154;236;;
2024-09-09 13:31:05;18962;328;;
2024-09-09 13:31:05;19080;256;;
2024-09-09 13:31:05;19324;125;;
2024-09-09 13:31:05;19981;282;;
2024-09-09 13:31:05;20371;306;;
2024-09-09 13:31:05;20476;331;;
2024-09-09 13:31:05;20514;275;;
2024-09-09 13:31:05;20167;259;;
2024-09-09 13:31:05;19104;218;;
2024-09-09 13:31:05;18162;170;;
2024-09-09 13:31:05;18018;327;;
2024-09-09 13:31:05;18523;329;;
2024-09-09 13:31:06;19198;269;;
2024-09-09 13:31:06;19118;214;;
2024-09-09 13:31:06;;;129;-999
2024-09-09 13:31:06;19649;176;;
2024-09-09 13:31:06;20254;330;;
2024-09-09 13:31:06;20455;330;;
2024-09-09 13:31:06;20404;260;;
2024-09-09 13:31:06;20433;226;;
2024-09-09 13:31:06;19935;174;;
2024-09-09 13:31:06;18597;324;;
2024-09-09 13:31:06;18017;327;;
2024-09-09 13:31:06;18065;183;;
2024-09-09 13:31:06;18946;219;;
2024-09-09 13:31:06;19133;166;;
2024-09-09 13:31:06;19509;309;;
2024-09-09 13:31:06;19923;323;;
2024-09-09 13:31:06;20169;269;;
2024-09-09 13:31:06;20395;216;;
2024-09-09 13:31:06;20499;172;;
2024-09-09 13:31:06;20487;313;;
2024-09-09 13:31:06;19270;324;;
2024-09-09 13:31:06;18055;267;;
2024-09-09 13:31:06;17906;209;;
2024-09-09 13:31:06;18512;163;;
2024-09-09 13:31:06;19301;312;;
2024-09-09 13:31:06;19160;324;;
2024-09-09 13:31:07;19564;272;;
2024-09-09 13:31:07;20122;207;;
2024-09-09 13:31:07;20316;168;;
2024-09-09 13:31:07;20558;305;;
2024-09-09 13:31:07;20528;271;;
2024-09-09 13:31:07;19970;273;;
2024-09-09 13:31:07;18488;219;;
2024-09-09 13:31:07;17921;177;;
2024-09-09 13:31:07;18028;338;;
2024-09-09 13:31:07;19031;323;;
2024-09-09 13:31:07;19201;271;;
2024-09-09 13:31:07;19385;205;;
2024-09-09 13:31:07;19805;157;;
2024-09-09 13:31:07;20290;304;;
2024-09-09 13:31:07;20519;330;;
2024-09-09 13:31:07;20586;275;;
2024-09-09 13:31:07;20344;209;;
2024-09-09 13:31:07;19166;162;;
2024-09-09 13:31:07;18131;290;;
2024-09-09 13:31:07;17947;329;;
2024-09-09 13:31:07;18548;277;;
2024-09-09 13:31:07;19205;210;;
2024-09-09 13:31:07;19011;187;;
2024-09-09 13:31:07;19628;295;;
2024-09-09 13:31:07;20005;285;;
2024-09-09 13:31:08;20424;281;;
2024-09-09 13:31:08;20301;147;;
2024-09-09 13:31:08;20355;157;;
2024-09-09 13:31:08;20027;292;;
2024-09-09 13:31:08;18620;337;;
2024-09-09 13:31:08;18052;288;;
2024-09-09 13:31:08;18023;215;;
2024-09-09 13:31:08;18782;169;;
2024-09-09 13:31:08;19203;293;;
2024-09-09 13:31:08;19317;330;;
2024-09-09 13:31:08;19867;288;;
2024-09-09 13:31:08;20286;210;;
2024-09-09 13:31:08;20360;161;;
2024-09-09 13:31:08;20634;295;;
2024-09-09 13:31:08;20435;322;;
2024-09-09 13:31:08;19604;287;;
2024-09-09 13:31:08;18214;218;;
2024-09-09 13:31:08;17769;180;;
2024-09-09 13:31:08;18345;290;;
2024-09-09 13:31:08;19275;336;;
2024-09-09 13:31:08;19142;283;;
2024-09-09 13:31:08;19622;220;;
2024-09-09 13:31:08;19925;171;;
2024-09-09 13:31:08;20418;285;;
2024-09-09 13:31:08;20556;325;;
2024-09-09 13:31:09;20603;283;;
2024-09-09 13:31:09;20103;222;;
2024-09-09 13:31:09;18625;162;;
2024-09-09 13:31:09;18020;287;;
2024-09-09 13:31:09;18045;338;;
2024-09-09 13:31:09;18810;292;;
2024-09-09 13:31:09;19218;226;;
2024-09-09 13:31:09;19295;199;;
2024-09-09 13:31:09;19789;233;;
2024-09-09 13:31:09;20084;246;;
2024-09-09 13:31:09;20509;342;;
2024-09-09 13:31:09;20558;292;;
2024-09-09 13:31:09;20371;193;;
2024-09-09 13:31:09;19528;238;;
2024-09-09 13:31:09;18223;253;;
2024-09-09 13:31:09;18005;334;;
2024-09-09 13:31:09;18404;295;;
2024-09-09 13:31:09;19231;203;;
2024-09-09 13:31:09;19024;240;;
2024-09-09 13:31:09;19461;253;;
2024-09-09 13:31:09;20079;340;;
2024-09-09 13:31:09;20398;296;;
2024-09-09 13:31:09;20451;313;;
2024-09-09 13:31:10;19876;247;;
2024-09-09 13:31:10;18389;118;;
2024-09-09 13:31:10;17894;292;;
2024-09-09 13:31:10;18108;319;;
2024-09-09 13:31:10;19064;316;;
2024-09-09 13:31:10;19120;254;128;-999
2024-09-09 13:31:10;19337;133;;
2024-09-09 13:31:10;19914;292;;
2024-09-09 13:31:10;20278;316;;
2024-09-09 13:31:10;20561;327;;
2024-09-09 13:31:10;20557;315;;
2024-09-09 13:31:10;20249;235;;
2024-09-09 13:31:10;19084;214;;
2024-09-09 13:31:10;18024;176;;
2024-09-09 13:31:10;17893;338;;
2024-09-09 13:31:10;18682;331;;
2024-09-09 13:31:10;19217;242;;
2024-09-09 13:31:10;19140;220;;
2024-09-09 13:31:10;19574;173;;
2024-09-09 13:31:10;20188;335;;
2024-09-09 13:31:10;20452;325;;
2024-09-09 13:31:10;20557;236;;
2024-09-09 13:31:10;20437;206;;
2024-09-09 13:31:10;19779;182;;
2024-09-09 13:31:10;18509;319;;
2024-09-09 13:31:11;17950;316;;
2024-09-09 13:31:11;18206;247;;
2024-09-09 13:31:11;19030;221;;
2024-09-09 13:31:11;18949;167;;
2024-09-09 13:31:11;19519;315;;
2024-09-09 13:31:11;20001;317;;
2024-09-09 13:31:11;20338;284;;
2024-09-09 13:31:11;20483;228;;
2024-09-09 13:31:11;20400;182;;
2024-09-09 13:31:11;20247;332;;
2024-09-09 13:31:11;19160;328;;
2024-09-09 13:31:11;17944;252;;
2024-09-09 13:31:11;17937;215;;
2024-09-09 13:31:11;18397;169;;
2024-09-09 13:31:11;19251;322;;
2024-09-09 13:31:11;19263;321;;
2024-09-09 13:31:11;19683;244;;
2024-09-09 13:31:11;20103;223;;
2024-09-09 13:31:11;20289;180;;
2024-09-09 13:31:11;20568;338;;
2024-09-09 13:31:11;20558;324;;
2024-09-09 13:31:11;19965;246;;
2024-09-09 13:31:11;18466;227;;
2024-09-09 13:31:11;17808;175;;
2024-09-09 13:31:11;18158;323;;
2024-09-09 13:31:12;19021;324;;
2024-09-09 13:31:12;19201;253;;
2024-09-09 13:31:12;19435;216;;
2024-09-09 13:31:12;19814;167;;
2024-09-09 13:31:12;20300;327;;
2024-09-09 13:31:12;20577;327;;
2024-09-09 13:31:12;20581;253;;
2024-09-09 13:31:12;20330;221;;
2024-09-09 13:31:12;19067;178;;
2024-09-09 13:31:12;18174;318;;
2024-09-09 13:31:12;17989;316;;
2024-09-09 13:31:12;18550;252;;
2024-09-09 13:31:12;19212;217;;
2024-09-09 13:31:12;18998;171;;
2024-09-09 13:31:12;19723;318;;
2024-09-09 13:31:12;20156;323;;
2024-09-09 13:31:12;20344;239;;
2024-09-09 13:31:12;20479;215;;
2024-09-09 13:31:12;20328;169;;
2024-09-09 13:31:12;20136;322;;
2024-09-09 13:31:12;18585;326;;
2024-09-09 13:31:12;17968;254;;
2024-09-09 13:31:12;17960;221;;
2024-09-09 13:31:12;18813;169;;
2024-09-09 13:31:12;19176;319;;
2024-09-09 13:31:13;19324;321;;
2024-09-09 13:31:13;51329;51497;;
2024-09-09 13:31:13;19965;203;;
2024-09-09 13:31:13;20351;170;;
2024-09-09 13:31:13;20552;322;;
2024-09-09 13:31:13;20445;330;;
2024-09-09 13:31:13;19590;248;;
2024-09-09 13:31:13;17903;137;;
2024-09-09 13:31:13;17760;162;;
2024-09-09 13:31:13;18462;257;;
2024-09-09 13:31:13;19153;281;;
2024-09-09 13:31:13;19186;330;;
2024-09-09 13:31:13;19628;286;;
2024-09-09 13:31:13;20049;158;;
2024-09-09 13:31:13;20346;299;;
2024-09-09 13:31:13;20459;285;;
2024-09-09 13:31:13;20550;338;;
2024-09-09 13:31:13;20127;275;;
2024-09-09 13:31:13;18554;172;;
2024-09-09 13:31:13;17960;250;;
2024-09-09 13:31:13;17884;289;;
2024-09-09 13:31:13;18958;342;;
2024-09-09 13:31:13;19214;282;;
2024-09-09 13:31:13;19215;170;;
2024-09-09 13:31:13;19822;247;;
2024-09-09 13:31:14;20068;284;;
2024-09-09 13:31:14;20489;338;;
2024-09-09 13:31:14;20618;283;;
2024-09-09 13:31:14;;;;-999
2024-09-09 13:31:14;;;134;
2024-09-09 13:31:14;20278;160;;
2024-09-09 13:31:14;19500;255;;
2024-09-09 13:31:14;18104;276;;
2024-09-09 13:31:14;17937;335;;
2024-09-09 13:31:14;18366;287;;
2024-09-09 13:31:14;19238;163;;
2024-09-09 13:31:14;18984;251;;
2024-09-09 13:31:14;19497;288;;
2024-09-09 13:31:14;20132;337;;
2024-09-09 13:31:14;20367;286;;
2024-09-09 13:31:14;20488;177;;
2024-09-09 13:31:14;20516;261;;
2024-09-09 13:31:14;20047;286;;
2024-09-09 13:31:14;18837;343;;
2024-09-09 13:31:14;18043;287;;
2024-09-09 13:31:14;17908;183;;
2024-09-09 13:31:14;18710;250;;
2024-09-09 13:31:14;19066;288;;
2024-09-09 13:31:14;19402;341;;
2024-09-09 13:31:15;20354;329;;
2024-09-09 13:31:15;20487;255;;
2024-09-09 13:31:15;19696;209;;
2024-09-09 13:31:15;18142;168;;
2024-09-09 13:31:15;17954;315;;
2024-09-09 13:31:15;18388;323;;
2024-09-09 13:31:15;19152;271;;
2024-09-09 13:31:15;19086;224;;
2024-09-09 13:31:15;19454;165;;
2024-09-09 13:31:15;20042;244;;
2024-09-09 13:31:15;20259;283;;
2024-09-09 13:31:15;20573;337;;
2024-09-09 13:31:15;20587;321;;
2024-09-09 13:31:15;20152;332;;
2024-09-09 13:31:15;18856;323;;
2024-09-09 13:31:15;18103;329;;
2024-09-09 13:31:15;18113;274;;
2024-09-09 13:31:15;19027;290;;
2024-09-09 13:31:15;19105;219;;
2024-09-09 13:31:15;19485;292;;
2024-09-09 13:31:15;19945;177;;
2024-09-09 13:31:15;20354;246;;
2024-09-09 13:31:15;20466;149;;
2024-09-09 13:31:15;20547;242;;
2024-09-09 13:31:15;20018;134;;
2024-09-09 13:31:16;18730;216;;
2024-09-09 13:31:16;17873;178;;
2024-09-09 13:31:16;18060;230;;
2024-09-09 13:31:16;18917;197;;
2024-09-09 13:31:16;19082;271;;
2024-09-09 13:31:16;19299;132;;
2024-09-09 13:31:16;19967;215;;
2024-09-09 13:31:16;20129;175;;
2024-09-09 13:31:16;20458;225;;
2024-09-09 13:31:16;20440;215;;
2024-09-09 13:31:16;20097;268;;
2024-09-09 13:31:16;18694;263;;
2024-09-09 13:31:16;17971;282;;
2024-09-09 13:31:16;17998;300;;
2024-09-09 13:31:16;18947;225;;
2024-09-09 13:31:16;19032;227;;
2024-09-09 13:31:16;19389;242;;
2024-09-09 13:31:16;19772;145;;
2024-09-09 13:31:16;20226;219;;
2024-09-09 13:31:16;20331;173;;
2024-09-09 13:31:16;20512;228;;
2024-09-09 13:31:16;20112;220;;
2024-09-09 13:31:16;18722;268;;
2024-09-09 13:31:16;17970;146;;
2024-09-09 13:31:17;18016;205;;
2024-09-09 13:31:17;18697;176;;
2024-09-09 13:31:17;19109;232;;
2024-09-09 13:31:17;19308;214;;
2024-09-09 13:31:17;19887;274;;
2024-09-09 13:31:17;20235;265;;
2024-09-09 13:31:17;20433;272;;
2024-09-09 13:31:17;20418;174;;
2024-09-09 13:31:17;20206;233;;
2024-09-09 13:31:17;19019;147;;
2024-09-09 13:31:17;18146;284;;
2024-09-09 13:31:17;17583;216;;
2024-09-09 13:31:17;18769;283;;
2024-09-09 13:31:17;19170;169;;
2024-09-09 13:31:17;19345;310;;
2024-09-09 13:31:17;19834;318;;
2024-09-09 13:31:17;20279;341;;
2024-09-09 13:31:17;20517;322;;
2024-09-09 13:31:17;20511;309;;
2024-09-09 13:31:17;20331;230;;
2024-09-09 13:31:17;19462;154;;
2024-09-09 13:31:17;18188;237;;
2024-09-09 13:31:17;17999;209;;
2024-09-09 13:31:17;18446;290;;
2024-09-09 13:31:18;19215;179;;
2024-09-09 13:31:18;19175;248;;
2024-09-09 13:31:18;19627;147;;
2024-09-09 13:31:18;20132;237;;
2024-09-09 13:31:18;20303;148;;
2024-09-09 13:31:18;20535;214;;
2024-09-09 13:31:18;20302;185;;
2024-09-09 13:31:18;19493;224;;
2024-09-09 13:31:18;18161;218;;
2024-09-09 13:31:18;;;127;-999
2024-09-09 13:31:18;17834;265;;
2024-09-09 13:31:18;18241;128;;
2024-09-09 13:31:18;19235;211;;
2024-09-09 13:31:18;18999;175;;
2024-09-09 13:31:18;19637;226;;
2024-09-09 13:31:18;20024;204;;
2024-09-09 13:31:18;20446;236;;
2024-09-09 13:31:18;20470;133;;
2024-09-09 13:31:18;20472;286;;
2024-09-09 13:31:18;19895;175;;
2024-09-09 13:31:18;18365;241;;
2024-09-09 13:31:18;17763;146;;
2024-09-09 13:31:18;18379;277;;
2024-09-09 13:31:18;19229;330;;
2024-09-09 13:31:18;19032;305;;
2024-09-09 13:31:19;19591;305;;
2024-09-09 13:31:19;19876;215;;
2024-09-09 13:31:19;20409;241;;
2024-09-09 13:31:19;20498;214;;
2024-09-09 13:31:19;20594;343;;
2024-09-09 13:31:19;20133;314;;
2024-09-09 13:31:19;18695;218;;
2024-09-09 13:31:19;18094;234;;
2024-09-09 13:31:19;17997;208;;
2024-09-09 13:31:19;18712;337;;
2024-09-09 13:31:19;19157;310;;
2024-09-09 13:31:19;19248;215;;
2024-09-09 13:31:19;19856;235;;
2024-09-09 13:31:19;20232;217;;
2024-09-09 13:31:19;20497;332;;
2024-09-09 13:31:19;20514;306;;
2024-09-09 13:31:19;20323;217;;
2024-09-09 13:31:19;19695;237;;
2024-09-09 13:31:19;18255;206;;
2024-09-09 13:31:19;17964;278;;
2024-09-09 13:31:19;18417;308;;
2024-09-09 13:31:20;20587;336;;
2024-09-09 13:31:20;20059;262;;
2024-09-09 13:31:20;18730;206;;
2024-09-09 13:31:20;18062;166;;
2024-09-09 13:31:20;18061;316;;
2024-09-09 13:31:20;18751;334;;
2024-09-09 13:31:20;19087;265;;
2024-09-09 13:31:20;19267;280;;
2024-09-09 13:31:20;19643;180;;
2024-09-09 13:31:20;20195;241;;
2024-09-09 13:31:20;20481;277;;
2024-09-09 13:31:20;20590;339;;
2024-09-09 13:31:20;20400;281;;
2024-09-09 13:31:20;19421;178;;
2024-09-09 13:31:20;18390;238;;
2024-09-09 13:31:20;17974;268;;
2024-09-09 13:31:20;18400;344;;
2024-09-09 13:31:20;19173;290;;
2024-09-09 13:31:20;18935;178;;
2024-09-09 13:31:20;19615;252;;
2024-09-09 13:31:20;20064;276;;
2024-09-09 13:31:20;20360;333;;
2024-09-09 13:31:20;20583;331;;
2024-09-09 13:31:21;20534;291;;
2024-09-09 13:31:21;20099;224;;
2024-09-09 13:31:21;18719;147;;
2024-09-09 13:31:21;18084;295;;
2024-09-09 13:31:21;18024;313;;
2024-09-09 13:31:21;18719;300;;
2024-09-09 13:31:21;19099;222;;
2024-09-09 13:31:21;19169;139;;
2024-09-09 13:31:21;19870;288;;
2024-09-09 13:31:21;20262;318;;
2024-09-09 13:31:21;20448;305;;
2024-09-09 13:31:21;20572;321;;
2024-09-09 13:31:21;20239;210;;
2024-09-09 13:31:21;19578;249;;
2024-09-09 13:31:21;18341;201;;
2024-09-09 13:31:21;17974;337;;
2024-09-09 13:31:21;18360;312;;
2024-09-09 13:31:21;19093;214;;
2024-09-09 13:31:21;19092;240;;
2024-09-09 13:31:21;19495;194;;
2024-09-09 13:31:21;20070;334;;
2024-09-09 13:31:21;20406;305;;
2024-09-09 13:31:21;20553;340;;
2024-09-09 13:31:21;20552;279;;
2024-09-09 13:31:21;19993;82;;
2024-09-09 13:31:22;18723;293;;
2024-09-09 13:31:22;18001;313;;
2024-09-09 13:31:22;18005;324;;
2024-09-09 13:31:22;18716;273;;
2024-09-09 13:31:22;19075;136;;
2024-09-09 13:31:22;19333;279;;
2024-09-09 13:31:22;19923;303;;
2024-09-09 13:31:22;20282;333;;
2024-09-09 13:31:22;20506;271;;
2024-09-09 13:31:22;20394;136;;
2024-09-09 13:31:22;20489;285;;
2024-09-09 13:31:22;19609;305;;
2024-09-09 13:31:22;18339;331;;
2024-09-09 13:31:22;17829;272;;
2024-09-09 13:31:22;18248;138;;
2024-09-09 13:31:22;;;130;-999
2024-09-09 13:31:22;19217;293;;
2024-09-09 13:31:22;19114;308;;
2024-09-09 13:31:22;19564;359;;
2024-09-09 13:31:22;19974;258;;
2024-09-09 13:31:22;20199;145;;
2024-09-09 13:31:22;20545;285;;
2024-09-09 13:31:22;20647;307;;
2024-09-09 13:31:22;20121;336;;
2024-09-09 13:31:22;18720;262;;
2024-09-09 13:31:22;17944;132;;
2024-09-09 13:31:23;18072;284;;
2024-09-09 13:31:23;18783;312;;
2024-09-09 13:31:23;19172;332;;
2024-09-09 13:31:23;19255;272;;
2024-09-09 13:31:23;19683;140;;
2024-09-09 13:31:23;20245;283;;
2024-09-09 13:31:23;20517;307;;
2024-09-09 13:31:23;20549;331;;
2024-09-09 13:31:23;20376;272;;
2024-09-09 13:31:23;19482;138;;
2024-09-09 13:31:23;18331;293;;
2024-09-09 13:31:23;18000;316;;
2024-09-09 13:31:23;18329;327;;
2024-09-09 13:31:23;19056;269;;
2024-09-09 13:31:23;19003;142;;
2024-09-09 13:31:23;19313;357;;
2024-09-09 13:31:23;20090;307;;
2024-09-09 13:31:23;20343;329;;
2024-09-09 13:31:23;20441;272;;
2024-09-09 13:31:23;20467;137;;
2024-09-09 13:31:23;20277;280;;
2024-09-09 13:31:23;18999;303;;
2024-09-09 13:31:23;18077;340;;
2024-09-09 13:31:23;17827;273;;
2024-09-09 13:31:23;18605;143;;
2024-09-09 13:31:24;19262;290;;
2024-09-09 13:31:24;19249;302;;
2024-09-09 13:31:24;19752;328;;
2024-09-09 13:31:24;20173;279;;
2024-09-09 13:31:24;20374;143;;
2024-09-09 13:31:24;20551;283;;
2024-09-09 13:31:24;20522;306;;
2024-09-09 13:31:24;19921;328;;
2024-09-09 13:31:24;18325;268;;
2024-09-09 13:31:24;17811;138;;
2024-09-09 13:31:24;18124;279;;
2024-09-09 13:31:24;19170;310;;
2024-09-09 13:31:24;19150;335;;
2024-09-09 13:31:24;19274;344;;
2024-09-09 13:31:24;19948;265;;
2024-09-09 13:31:24;20345;212;;
2024-09-09 13:31:24;20513;171;;
2024-09-09 13:31:24;20575;314;;
2024-09-09 13:31:24;20257;337;;
